id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,tweeted_url,bot
616303909,616303909,bozotboy,,No one live forever,,730,1060,5,Sat Jun 23 17:27:36 +0000 2012,0,FALSE,72034,,"{'created_at': 'Tue Nov 13 07:16:55 +0000 2018', 'id': 1062242893174198273, 'id_str': '1062242893174198273', 'text': 'Klarifikasi Menkes tentang isu ""Kondom Remaja"" https://t.co/Sr5EkVlWZn', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Sr5EkVlWZn', 'expanded_url': 'http://de.tk/1XK1z', 'display_url': 'de.tk/1XK1z', 'indices': [47, 70]}]}, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'in'}",TRUE,FALSE,FALSE,Bozotboy,http://de.tk/1XK1z,1
1548750122,1548750122,piketebow,Kiss Kiss ♥ ,Love More Miley Cyrus,,724,663,47,Wed Jun 26 17:51:48 +0000 2013,0,FALSE,2774259,,"{'created_at': 'Fri May 07 12:34:06 +0000 2021', 'id': 1390646118053076994, 'id_str': '1390646118053076994', 'text': 'Un dependiente de McDonald’s se consuela pensando que podría irle peor porque al menos no es un cliente de McDonald… https://t.co/BRmJcQKhXl', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BRmJcQKhXl', 'expanded_url': 'https://twitter.com/i/web/status/1390646118053076994', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",FALSE,FALSE,FALSE,Miley Cyrus Fans♥,https://twitter.com/i/web/status/1390646118053076994,1
315886893,315886893,ellekam,Wanted on Bespin,"Writer. Storyteller. Editor. Queer. Proud nerd. She/Her 📸by @yamstrange
Host of @wbmpodcast Wit Beyond Measure a Jane Austen podcast
Needs to up Twitter game",https://t.co/J0LiOGtpVn,109,331,20,Sun Jun 12 16:13:29 +0000 2011,3982,FALSE,5038,,"{'created_at': 'Fri May 07 02:45:27 +0000 2021', 'id': 1390497981300977664, 'id_str': '1390497981300977664', 'text': '@riseofreylo @jordandenenyc has a ""Trust My Rage"" tee I think you will like...', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'riseofreylo', 'name': '🌸mads🌸', 'id': 975435122295046145, 'id_str': '975435122295046145', 'indices': [0, 12]}, {'screen_name': 'jordandenenyc', 'name': 'Jordandené', 'id': 3234327887, 'id_str': '3234327887', 'indices': [13, 27]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1390489867801538561, 'in_reply_to_status_id_str': '1390489867801538561', 'in_reply_to_user_id': 975435122295046145, 'in_reply_to_user_id_str': '975435122295046145', 'in_reply_to_screen_name': 'riseofreylo', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,TRUE,Elle Kammerer 🦋🏳️‍🌈,   ,0
210242862,210242862,Angelfan984,Connecticut,,,304,665,11,Sat Oct 30 23:10:05 +0000 2010,54463,FALSE,21672,,   ,FALSE,FALSE,TRUE,Jennifer,   ,0
81530160,81530160,bryanmouque,México,Instagram: bryanmouque 🧭 ❤️C❤️,,893110,774,896,Sun Oct 11 06:05:07 +0000 2009,4737,TRUE,3980,,"{'created_at': 'Sat May 01 00:03:04 +0000 2021', 'id': 1388282790383427588, 'id_str': '1388282790383427588', 'text': '@viejasabrosasjc Hoy por hoy, Fortnite me encanta 🤩', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'viejasabrosasjc', 'name': 'viejasabrosasjc \U0001f9ad', 'id': 1370090793277460485, 'id_str': '1370090793277460485', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1388282273468981256, 'in_reply_to_status_id_str': '1388282273468981256', 'in_reply_to_user_id': 1370090793277460485, 'in_reply_to_user_id_str': '1370090793277460485', 'in_reply_to_screen_name': 'viejasabrosasjc', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 31, 'favorited': False, 'retweeted': False, 'lang': 'es'}",FALSE,FALSE,FALSE,Bryan Mouque,   ,0
149163313,149163313,caski09,,,,18,10,0,Fri May 28 15:39:07 +0000 2010,1599,FALSE,2326,,"{'created_at': 'Fri Aug 25 00:42:18 +0000 2017', 'id': 900880981158002692, 'id_str': '900880981158002692', 'text': 'RT @DavidKWilliams: We are all damaged. We have all been hurt... @SimpleReminders #quoteoftheday #ThursdayThought #ThoughtLeader #quote #qu…', 'truncated': False, 'entities': {'hashtags': [{'text': 'quoteoftheday', 'indices': [82, 96]}, {'text': 'ThursdayThought', 'indices': [97, 113]}, {'text': 'ThoughtLeader', 'indices': [114, 128]}, {'text': 'quote', 'indices': [129, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DavidKWilliams', 'name': 'DavidKWilliams', 'id': 34717352, 'id_str': '34717352', 'indices': [3, 18]}, {'screen_name': 'SimpleReminders', 'name': 'Simple Reminders', 'id': 1001552449671491590, 'id_str': '1001552449671491590', 'indices': [65, 81]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Aug 25 00:38:38 +0000 2017', 'id': 900880057895464960, 'id_str': '900880057895464960', 'text': 'We are all damaged. We have all been hurt... @SimpleReminders #quoteoftheday #ThursdayThought #ThoughtLeader #quote… https://t.co/KW24UREXsv', 'truncated': True, 'entities': {'hashtags': [{'text': 'quoteoftheday', 'indices': [62, 76]}, {'text': 'ThursdayThought', 'indices': [77, 93]}, {'text': 'ThoughtLeader', 'indices': [94, 108]}, {'text': 'quote', 'indices': [109, 115]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SimpleReminders', 'name': 'Simple Reminders', 'id': 1001552449671491590, 'id_str': '1001552449671491590', 'indices': [45, 61]}], 'urls': [{'url': 'https://t.co/KW24UREXsv', 'expanded_url': 'https://twitter.com/i/web/status/900880057895464960', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2331, 'favorite_count': 1221, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2331, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,JC,   ,1
630197568,630197568,CabreraCraig,Dito lang,,,586,646,1,Sun Jul 08 10:52:46 +0000 2012,6838,FALSE,20828,,   ,FALSE,FALSE,FALSE,𝕯𝖆𝖓𝖎𝖊𝖑 𝕮𝖆𝖇𝖗𝖊𝖗𝖆,   ,1
7.72208E+17,7.72208E+17,natoshagiourga2,,Rock ad Rolle. I sing & write songs,,0,0,0,Sat Sep 03 23:03:27 +0000 2016,90,FALSE,200,,"{'created_at': 'Fri Jun 30 09:37:02 +0000 2017', 'id': 880721832441257985, 'id_str': '880721832441257985', 'text': 'RT @trumpcarehelpme: Find out how the Republican health care bill could help you! https://t.co/P5ZmRvtL0V answers all your questions about…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'trumpcarehelpme', 'name': 'Trumpcare', 'id': 879833878256640001, 'id_str': '879833878256640001', 'indices': [3, 19]}], 'urls': [{'url': 'https://t.co/P5ZmRvtL0V', 'expanded_url': 'http://willtrumpcarehelpme.com', 'display_url': 'willtrumpcarehelpme.com', 'indices': [82, 105]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Jun 30 04:49:11 +0000 2017', 'id': 880649393669644290, 'id_str': '880649393669644290', 'text': 'Find out how the Republican health care bill could help you! https://t.co/P5ZmRvtL0V answers all your questions about #Trumpcare in seconds!', 'truncated': False, 'entities': {'hashtags': [{'text': 'Trumpcare', 'indices': [118, 128]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P5ZmRvtL0V', 'expanded_url': 'http://willtrumpcarehelpme.com', 'display_url': 'willtrumpcarehelpme.com', 'indices': [61, 84]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 689, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 689, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Natosha Giourgas,http://willtrumpcarehelpme.com,0
25693507,25693507,LATrainer4U,"Los Angeles, CA 🇺🇸🇦🇲🇨🇾","Personal trainer. Training to improve the lives of others both mentally and physically. No pain, no gain! #Resist 🏳️‍🌈",,188,345,8,Sat Mar 21 16:35:02 +0000 2009,6841,FALSE,2634,,"{'created_at': 'Wed May 05 19:44:03 +0000 2021', 'id': 1390029542127931393, 'id_str': '1390029542127931393', 'text': '@RexChapman https://t.co/Bhh05o2QGT', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RexChapman', 'name': 'Rex Chapman🏇🏼', 'id': 324703658, 'id_str': '324703658', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 1390029533655441409, 'id_str': '1390029533655441409', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/E0pgfwTVoAEUI45.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/E0pgfwTVoAEUI45.jpg', 'url': 'https://t.co/Bhh05o2QGT', 'display_url': 'pic.twitter.com/Bhh05o2QGT', 'expanded_url': 'https://twitter.com/LATrainer4U/status/1390029542127931393/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1390029533655441409, 'id_str': '1390029533655441409', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/E0pgfwTVoAEUI45.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/E0pgfwTVoAEUI45.jpg', 'url': 'https://t.co/Bhh05o2QGT', 'display_url': 'pic.twitter.com/Bhh05o2QGT', 'expanded_url': 'https://twitter.com/LATrainer4U/status/1390029542127931393/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [249, 140], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/E0pgfwTVoAEUI45.mp4'}]}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1390029110089502721, 'in_reply_to_status_id_str': '1390029110089502721', 'in_reply_to_user_id': 324703658, 'in_reply_to_user_id_str': '324703658', 'in_reply_to_screen_name': 'RexChapman', 'geo': None, 'coordinates': None, 'place': {'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",FALSE,FALSE,FALSE,Daniel H.,   ,0
581438790,581438790,ajgagaza,,Educator. Musician. Foodie,,195,210,1,Tue May 15 23:58:20 +0000 2012,2456,FALSE,2479,,"{'created_at': 'Tue May 04 03:16:50 +0000 2021', 'id': 1389418715213701122, 'id_str': '1389418715213701122', 'text': 'Just posted a photo @ Arizona State University - Tempe https://t.co/OUMHz4UltF', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OUMHz4UltF', 'expanded_url': 'https://www.instagram.com/p/COb4VhSgt8_m79V0Xvv3sfd23ezkBDZAI2oRVs0/?igshid=1n5f49kwklvgq', 'display_url': 'instagram.com/p/COb4VhSgt8_m…', 'indices': [55, 78]}]}, 'source': '<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,FALSE,AJ Gagaza,https://www.instagram.com/p/COb4VhSgt8_m79V0Xvv3sfd23ezkBDZAI2oRVs0/?igshid=1n5f49kwklvgq,1
703335756,703335756,MACVIVAGLAMFund,"SoHo, New York City","Our mission is to serve people of all ages, races and genders affected by HIV/AIDS. We fund bold, visionary & brave trailblazers determined to end the epidemic.",https://t.co/kQKIpM7SaM,8272,653,98,Wed Jul 18 16:09:01 +0000 2012,3477,FALSE,3540,,"{'created_at': 'Mon Apr 15 13:47:09 +0000 2019', 'id': 1117786439033470978, 'id_str': '1117786439033470978', 'text': ""For 25 years, we've been committed to the fight against HIV and AIDS through VIVA GLAM. Today, as we celebrate 25 y… https://t.co/eSNCu624er"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eSNCu624er', 'expanded_url': 'https://twitter.com/i/web/status/1117786439033470978', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 20, 'favorite_count': 45, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,M·A·C VIVA GLAM Fund,https://twitter.com/i/web/status/1117786439033470978,1
2459700563,2459700563,ninnellag,,How do you like my site? 😙😙😙 https://t.co/ZiaEs1mbZD,,5,0,0,Fri Apr 04 11:00:08 +0000 2014,152,FALSE,32,,   ,TRUE,FALSE,FALSE,Joanna Wallace,   ,1
365694298,365694298,mtvmoviefan,,,,20,61,0,Wed Aug 31 21:30:44 +0000 2011,2199,FALSE,2956,,"{'created_at': 'Fri Aug 18 20:52:46 +0000 2017', 'id': 898648892706660353, 'id_str': '898648892706660353', 'text': 'RT @startcpa: Just saw this video on youtube. https://t.co/TLsLuKT18P This is wayy too easy to get a free Amazon gift card but for sure it…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TLsLuKT18P', 'expanded_url': 'https://www.youtube.com/watch?v=8CGH9worqaU', 'display_url': 'youtube.com/watch?v=8CGH9w…', 'indices': [46, 69]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Aug 18 20:14:26 +0000 2017', 'id': 898639243517476864, 'id_str': '898639243517476864', 'text': 'Just saw this video on youtube. https://t.co/TLsLuKT18P This is wayy too easy to get a free Amazon gift card but for sure it worked lol !', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TLsLuKT18P', 'expanded_url': 'https://www.youtube.com/watch?v=8CGH9worqaU', 'display_url': 'youtube.com/watch?v=8CGH9w…', 'indices': [32, 55]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 439, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 439, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Jesse,https://www.youtube.com/watch?v=8CGH9worqaU,1
244845936,244845936,angle198427,,,,6,0,0,Sun Jan 30 08:03:22 +0000 2011,124,FALSE,97,,"{'created_at': 'Sat Jan 13 21:42:52 +0000 2018', 'id': 952294904943792128, 'id_str': '952294904943792128', 'text': 'RT @dyktvchannel: @MoneygramDeal Gives @Ripple a Boost\n\n#cryptocurrency #blockchain #bitcoin #xrp #ripple\n@blurbpadtweets  @trustedreviews…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dyktvchannel', 'name': 'DYK TV', 'id': 716975423268073473, 'id_str': '716975423268073473', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Jan 13 03:50:02 +0000 2018', 'id': 952024918081892354, 'id_str': '952024918081892354', 'text': '@MoneygramDeal Gives @Ripple a Boost\n\n#cryptocurrency #blockchain #bitcoin #xrp #ripple\n@blurbpadtweets… https://t.co/BYHxCJ5E8t', 'truncated': True, 'entities': {'hashtags': [{'text': 'cryptocurrency', 'indices': [38, 53]}, {'text': 'blockchain', 'indices': [54, 65]}, {'text': 'bitcoin', 'indices': [66, 74]}, {'text': 'xrp', 'indices': [75, 79]}, {'text': 'ripple', 'indices': [80, 87]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ripple', 'name': 'Ripple', 'id': 1051053836, 'id_str': '1051053836', 'indices': [21, 28]}, {'screen_name': 'blurbpadtweets', 'name': 'Blurbpad', 'id': 943716797617803264, 'id_str': '943716797617803264', 'indices': [88, 103]}], 'urls': [{'url': 'https://t.co/BYHxCJ5E8t', 'expanded_url': 'https://twitter.com/i/web/status/952024918081892354', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [105, 128]}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 211, 'favorite_count': 244, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 211, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,TRUE,FALSE,ann-marie driver,   ,1
3332902257,3332902257,winlifenow1,"Los Angeles, CA",I'm just Here to help inspire the world and help people to see and realize the value in their life so then they can respect the value in others life,https://t.co/eg04eVSGDT,89,552,1,Thu Jun 18 16:37:59 +0000 2015,2223,FALSE,3172,,"{'created_at': 'Fri Aug 25 00:49:54 +0000 2017', 'id': 900882895501492224, 'id_str': '900882895501492224', 'text': 'RT @DavidKWilliams: We are all damaged. We have all been hurt... @SimpleReminders #quoteoftheday #ThursdayThought #ThoughtLeader #quote #qu…', 'truncated': False, 'entities': {'hashtags': [{'text': 'quoteoftheday', 'indices': [82, 96]}, {'text': 'ThursdayThought', 'indices': [97, 113]}, {'text': 'ThoughtLeader', 'indices': [114, 128]}, {'text': 'quote', 'indices': [129, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DavidKWilliams', 'name': 'DavidKWilliams', 'id': 34717352, 'id_str': '34717352', 'indices': [3, 18]}, {'screen_name': 'SimpleReminders', 'name': 'Simple Reminders', 'id': 1001552449671491590, 'id_str': '1001552449671491590', 'indices': [65, 81]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Aug 25 00:38:38 +0000 2017', 'id': 900880057895464960, 'id_str': '900880057895464960', 'text': 'We are all damaged. We have all been hurt... @SimpleReminders #quoteoftheday #ThursdayThought #ThoughtLeader #quote… https://t.co/KW24UREXsv', 'truncated': True, 'entities': {'hashtags': [{'text': 'quoteoftheday', 'indices': [62, 76]}, {'text': 'ThursdayThought', 'indices': [77, 93]}, {'text': 'ThoughtLeader', 'indices': [94, 108]}, {'text': 'quote', 'indices': [109, 115]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SimpleReminders', 'name': 'Simple Reminders', 'id': 1001552449671491590, 'id_str': '1001552449671491590', 'indices': [45, 61]}], 'urls': [{'url': 'https://t.co/KW24UREXsv', 'expanded_url': 'https://twitter.com/i/web/status/900880057895464960', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2331, 'favorite_count': 1221, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2331, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,winlifenow,   ,1
1891896709,1891896709,DanOlsen11,,,,16,129,0,Sat Sep 21 23:54:38 +0000 2013,130,FALSE,39,,"{'created_at': 'Fri Jan 15 13:19:55 +0000 2021', 'id': 1350070209143582720, 'id_str': '1350070209143582720', 'text': 'RT @Brett_Samuels27: I asked Rudy Giuliani about his call for ""trial by combat"" during last week\'s rally that preceded the Capitol riots. H…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Brett_Samuels27', 'name': 'Brett Samuels', 'id': 631339084, 'id_str': '631339084', 'indices': [3, 19]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Jan 13 01:41:03 +0000 2021', 'id': 1349169559354355712, 'id_str': '1349169559354355712', 'text': 'I asked Rudy Giuliani about his call for ""trial by combat"" during last week\'s rally that preceded the Capitol riots… https://t.co/BpQqkfe8e5', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BpQqkfe8e5', 'expanded_url': 'https://twitter.com/i/web/status/1349169559354355712', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1349165773579837440, 'in_reply_to_status_id_str': '1349165773579837440', 'in_reply_to_user_id': 631339084, 'in_reply_to_user_id_str': '631339084', 'in_reply_to_screen_name': 'Brett_Samuels27', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 415, 'favorite_count': 1520, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 415, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,TRUE,FALSE,Dan Olsen,   ,1
